example_id,group_id,twin_pair_id,split,family,domain,profile_variant,query_kind,zone,history,query,action,preference_label,owner,information_type,temporal_validity,applies_when,does_not_apply_when,clarification_question,apply_response,neutral_response
writing_formality-train-011-outside-scoped,writing_formality-train-011,writing_formality-train-011-outside,train,writing_formality,writing,scoped,outside,outside,"Session 1: It is an audience-specific requirement, not my universal style.
Session 2: This draft is addressed to a professor, so the audience requires formality.
Session 3: The formal request applies only to academic or official recipients.
Session 4: Make this draft professional and formal.
Session 5: Another short conversation concerned a book recommendation.
Session 6: We also discussed the weather for an unrelated day trip.
Session 7: I use a relaxed tone with friends and close teammates.",Write a funny message to my closest friend.,IGNORE,formal writing style,user,contextual_preference,context-dependent,"the recipient is a professor, administrator, employer, or other official audience",the recipient is a close friend or an informal peer group,Who is the recipient: an official contact or someone you know casually?,"I will use a formal, professional tone suitable for the recipient.",I will use a natural informal tone rather than transferring the official style.
travel_proximity-train-027-near-stable,travel_proximity-train-027,travel_proximity-train-027-near,train,travel_proximity,travel,stable,near,inside,"Session 1: I generally prioritize location over hotel amenities.
Session 2: For this trip, prioritize walking distance to the destination.
Session 3: Across trips, staying close to the main destination is my default.
Session 4: Even on relaxed vacations, I dislike long travel from the hotel.
Session 5: We briefly talked about a grocery list for the weekend.
Session 6: We also discussed the weather for an unrelated day trip.
Session 7: Proximity is a persistent accommodation preference for me.",I have not said whether this visit is business or leisure.,APPLY,accommodation close to the destination,user,trait_preference,persistent,broadly across relevant situations,only when explicitly overridden or corrected,"Is this a tightly scheduled short visit, or a relaxed leisure trip?",I will prioritize hotels close to the main destination.,I will consider quieter or more comfortable areas instead of assuming proximity is essential.
travel_budget-train-006-outside-scoped,travel_budget-train-006,travel_budget-train-006-outside,train,travel_budget,travel,scoped,outside,outside,"Session 1: I usually enjoy comfortable premium hotels.
Session 2: We also discussed a calendar reminder for next month.
Session 3: This trip is different because the university reimbursement cap is strict.
Session 4: Another short conversation concerned a book recommendation.
Session 5: For this trip, please find a cheap but clean hotel.
Session 6: Cheap accommodation is not a general travel preference for me.
Session 7: The low-price request is only for this capped trip.",The university confirmed unlimited hotel reimbursement.,IGNORE,budget-conscious accommodation,user,temporary_constraint,context-dependent,the traveler is paying personally or a strict reimbursement cap applies,the trip is fully reimbursed without a cap,"Will you pay personally, or is this trip reimbursed without a cap?","I will prioritize inexpensive, clean accommodation.",I will consider comfort and quality rather than assuming price is the main criterion.
travel_comfort-train-019-outside-stable,travel_comfort-train-019,travel_comfort-train-019-outside,train,travel_comfort,travel,stable,outside,inside,"Session 1: Comfort is a persistent travel preference for me.
Session 2: There was an unrelated request to rename several documents.
Session 3: I generally prioritize comfort on every trip.
Session 4: For this trip, choose the most comfortable option.
Session 5: Even for short journeys, I avoid inconvenient travel options.
Session 6: There was a separate exchange about organizing files on a laptop.
Session 7: Across trips, I am willing to pay more for an easier experience.",I feel healthy again and do not need premium comfort.,APPLY,high-comfort travel,user,trait_preference,persistent,broadly across relevant situations,only when explicitly overridden or corrected,Do you still need extra comfort or accessibility support for this trip?,"I will prioritize comfort, accessibility, and a low-strain itinerary.",I will not assume the temporary comfort requirement still applies.
travel_comfort-test-007-near-stable,travel_comfort-test-007,travel_comfort-test-007-near,test,travel_comfort,travel,stable,near,inside,"Session 1: Across trips, I am willing to pay more for an easier experience.
Session 2: There was a separate exchange about organizing files on a laptop.
Session 3: There was an unrelated request to rename several documents.
Session 4: For this trip, choose the most comfortable option.
Session 5: I generally prioritize comfort on every trip.
Session 6: Comfort is a persistent travel preference for me.
Session 7: Even for short journeys, I avoid inconvenient travel options.","Recommend travel, but it is unclear whether I still need accessibility support.",APPLY,high-comfort travel,user,trait_preference,persistent,broadly across relevant situations,only when explicitly overridden or corrected,Do you still need extra comfort or accessibility support for this trip?,"I will prioritize comfort, accessibility, and a low-strain itinerary.",I will not assume the temporary comfort requirement still applies.
education_detail-train-004-outside-scoped,education_detail-train-004,education_detail-train-004-outside,train,education_detail,education,scoped,outside,outside,"Session 1: For routine checks and timed quizzes, I usually want only the answer.
Session 2: The detailed request is limited to unfamiliar learning material.
Session 3: This topic is new to me, so I need extra detail for this lesson.
Session 4: We briefly talked about a grocery list for the weekend.
Session 5: Please explain this step by step.
Session 6: A different session was about fixing a small Python error.
Session 7: It is not a universal response-style preference.",Check whether my result is right without reteaching the topic.,IGNORE,detailed step-by-step explanations,user,current_goal,context-dependent,the user is learning unfamiliar material or explicitly studying for understanding,the user is checking a known result or taking a timed quiz,"Are you learning this from scratch, or do you only want the final answer checked?",I will explain the method carefully and include the intermediate steps.,I will provide a concise verification rather than a full tutorial.
writing_conciseness-train-012-outside-stable,writing_conciseness-train-012,writing_conciseness-train-012-outside,train,writing_conciseness,writing,stable,outside,inside,"Session 1: Even when I have time, I usually want the direct answer first.
Session 2: A different session was about fixing a small Python error.
Session 3: We also discussed a calendar reminder for next month.
Session 4: Please keep this answer short and direct.
Session 5: I generally prefer concise answers across most tasks.
Session 6: Brevity is a persistent interaction preference for me.
Session 7: Across our conversations, short responses are my default.",Walk me through the concept carefully with examples.,APPLY,concise answers,user,trait_preference,persistent,broadly across relevant situations,only when explicitly overridden or corrected,"Would you like only the final answer, or a detailed step-by-step explanation?",I will keep the answer concise and give the main result first.,I will not force the earlier brevity preference onto this learning request.
writing_directness-train-022-near-scoped,writing_directness-train-022,writing_directness-train-022-near,train,writing_directness,writing,scoped,near,near,"Session 1: It is not my general approach for every audience.
Session 2: This is an internal logistics message where speed matters.
Session 3: Another short conversation concerned a book recommendation.
Session 4: The direct style is limited to operational requests.
Session 5: Please make the message very direct.
Session 6: There was an unrelated request to rename several documents.
Session 7: For emotional or conflict-sensitive conversations, I prefer gentler wording.","Draft a message, but I have not explained whether the topic is sensitive.",CLARIFY,direct communication,user,contextual_preference,context-dependent,"the message concerns logistics, deadlines, or clear task assignment","the message addresses grief, conflict, rejection, or another sensitive situation","Is this a routine logistical request, or a sensitive interpersonal message?",I will state the request directly and remove unnecessary hedging.,I will use gentler wording because the earlier direct style does not fit this context.
food_vegetarian-train-029-inside-stable,food_vegetarian-train-029,food_vegetarian-train-029-inside,train,food_vegetarian,food,stable,inside,inside,"Session 1: I am consistently vegetarian in my own meals.
Session 2: Another short conversation concerned a book recommendation.
Session 3: For this request, avoid meat and fish.
Session 4: Even at celebrations, I choose vegetarian dishes.
Session 5: There was an unrelated request to rename several documents.
Session 6: Vegetarian eating is a persistent personal preference.
Session 7: Across restaurants and home cooking, I avoid meat and fish.",My vegetarian sister is joining dinner tonight.,APPLY,vegetarian meals,user,trait_preference,persistent,broadly across relevant situations,only when explicitly overridden or corrected,"Is this meal for you, or for the vegetarian guest you mentioned?",I will recommend a fully vegetarian meal.,I will not treat another person's diet as your own preference.
writing_formality-train-038-near-stable,writing_formality-train-038,writing_formality-train-038-near,train,writing_formality,writing,stable,near,inside,"Session 1: I consistently prefer formal wording in written communication.
Session 2: There was a separate exchange about organizing files on a laptop.
Session 3: Professional language is my default even with familiar colleagues.
Session 4: Across audiences, I generally avoid casual expressions.
Session 5: Another message asked for a summary of a news article.
Session 6: Make this draft professional and formal.
Session 7: A formal tone is a stable writing preference for me.","Rewrite this message, but I have not said who will receive it.",APPLY,formal writing style,user,trait_preference,persistent,broadly across relevant situations,only when explicitly overridden or corrected,Who is the recipient: an official contact or someone you know casually?,"I will use a formal, professional tone suitable for the recipient.",I will use a natural informal tone rather than transferring the official style.
travel_budget-test-002-outside-scoped,travel_budget-test-002,travel_budget-test-002-outside,test,travel_budget,travel,scoped,outside,outside,"Session 1: The low-price request is only for this capped trip.
Session 2: We briefly talked about a grocery list for the weekend.
Session 3: Another message asked for a summary of a news article.
Session 4: Cheap accommodation is not a general travel preference for me.
Session 5: I usually enjoy comfortable premium hotels.
Session 6: Recommend an inexpensive hotel that is still acceptable.
Session 7: This trip is different because the university reimbursement cap is strict.","Accommodation is completely reimbursed, without a price ceiling.",IGNORE,budget-conscious accommodation,user,temporary_constraint,context-dependent,the traveler is paying personally or a strict reimbursement cap applies,the trip is fully reimbursed without a cap,"Will you pay personally, or is this trip reimbursed without a cap?","I will prioritize inexpensive, clean accommodation.",I will consider comfort and quality rather than assuming price is the main criterion.
writing_conciseness-train-000-inside-scoped,writing_conciseness-train-000,writing_conciseness-train-000-inside,train,writing_conciseness,writing,scoped,inside,inside,"Session 1: I am about to join a meeting, so this request is unusually urgent.
Session 2: This is not a general preference for every conversation.
Session 3: We also discussed the weather for an unrelated day trip.
Session 4: When learning something new, I normally want a detailed explanation.
Session 5: For this request, give me only the key points.
Session 6: There was an unrelated request to rename several documents.
Session 7: The short answer is only for time-pressured situations.",I have two minutes before an exam; just give the answer.,APPLY,concise answers,user,temporary_state,context-dependent,"the request is urgent, exam-like, or explicitly asks for a direct answer",the user is learning a new concept or preparing a detailed presentation,"Would you like only the final answer, or a detailed step-by-step explanation?",I will keep the answer concise and give the main result first.,I will not force the earlier brevity preference onto this learning request.
travel_comfort-train-003-near-scoped,travel_comfort-train-003,travel_comfort-train-003-near,train,travel_comfort,travel,scoped,near,near,"Session 1: Extra comfort is medically useful during this recovery period.
Session 2: There was an unrelated request to rename several documents.
Session 3: There was a separate exchange about organizing files on a laptop.
Session 4: After recovery, I usually accept basic low-cost travel.
Session 5: Prioritize comfort over saving a small amount of money.
Session 6: I am recovering from a temporary back injury.
Session 7: This comfort requirement is temporary, not a universal preference.","Plan the trip, but I have not said whether the injury has healed.",CLARIFY,high-comfort travel,user,temporary_state,context-dependent,"the user is currently injured, physically exhausted, or needs accessibility support",the user has recovered and is planning a routine low-cost trip,Do you still need extra comfort or accessibility support for this trip?,"I will prioritize comfort, accessibility, and a low-strain itinerary.",I will not assume the temporary comfort requirement still applies.
travel_proximity-test-006-outside-stable,travel_proximity-test-006,travel_proximity-test-006-outside,test,travel_proximity,travel,stable,outside,inside,"Session 1: Across trips, staying close to the main destination is my default.
Session 2: We also discussed the weather for an unrelated day trip.
Session 3: Proximity is a persistent accommodation preference for me.
Session 4: We also discussed a calendar reminder for next month.
Session 5: For this trip, prioritize walking distance to the destination.
Session 6: I generally prioritize location over hotel amenities.
Session 7: Even on relaxed vacations, I dislike long travel from the hotel.","The trip is an unhurried retreat, so I would rather stay away from downtown.",APPLY,accommodation close to the destination,user,trait_preference,persistent,broadly across relevant situations,only when explicitly overridden or corrected,"Is this a tightly scheduled short visit, or a relaxed leisure trip?",I will prioritize hotels close to the main destination.,I will consider quieter or more comfortable areas instead of assuming proximity is essential.
education_examples-test-002-inside-scoped,education_examples-test-002,education_examples-test-002-inside,test,education_examples,education,scoped,inside,inside,"Session 1: This concept is unusually abstract, so examples are needed for this topic.
Session 2: The request for examples applies only to abstract learning sessions.
Session 3: We also discussed the weather for an unrelated day trip.
Session 4: For reference sheets, I prefer compact definitions without examples.
Session 5: Use examples rather than only abstract definitions.
Session 6: Another message asked for a summary of a news article.
Session 7: It is not required in every educational response.",Show how the concept works in a practical example.,APPLY,example-driven teaching,user,contextual_preference,context-dependent,"the concept is abstract, unfamiliar, or explicitly taught for understanding","the user requests a compact reference, formula sheet, or glossary entry","Is this for learning the idea, or for a compact reference sheet?",I will include concrete examples and connect them to the abstract idea.,I will keep this as a compact reference without adding worked examples.
writing_conciseness-test-002-near-stable,writing_conciseness-test-002,writing_conciseness-test-002-near,test,writing_conciseness,writing,stable,near,inside,"Session 1: Across our conversations, short responses are my default.
Session 2: We briefly talked about a grocery list for the weekend.
Session 3: Even when I have time, I usually want the direct answer first.
Session 4: We also discussed a calendar reminder for next month.
Session 5: Brevity is a persistent interaction preference for me.
Session 6: For this request, give me only the key points.
Session 7: I generally prefer concise answers across most tasks.",I am unsure whether I need the summary or the full explanation.,APPLY,concise answers,user,trait_preference,persistent,broadly across relevant situations,only when explicitly overridden or corrected,"Would you like only the final answer, or a detailed step-by-step explanation?",I will keep the answer concise and give the main result first.,I will not force the earlier brevity preference onto this learning request.
food_spiciness-train-008-inside-scoped,food_spiciness-train-008,food_spiciness-train-008-inside,train,food_spiciness,food,scoped,inside,inside,"Session 1: It is a temporary health constraint, not my usual taste.
Session 2: Another short conversation concerned a book recommendation.
Session 3: My stomach is temporarily sensitive because of medication.
Session 4: Normally I enjoy very spicy food.
Session 5: We also discussed the weather for an unrelated day trip.
Session 6: For this meal, avoid strong chili heat.
Session 7: The mild-food request applies only during this treatment period.",My stomach symptoms are active today.,APPLY,mild food,user,temporary_state,context-dependent,the user is still taking the medication or has an active stomach problem,the treatment has ended and the stomach problem has resolved,"Is your stomach still sensitive, or has the temporary restriction ended?",I will recommend a mild dish with little or no chili heat.,I will not assume the temporary mild-food restriction still applies.
travel_comfort-train-014-near-stable,travel_comfort-train-014,travel_comfort-train-014-near,train,travel_comfort,travel,stable,near,inside,"Session 1: Across trips, I am willing to pay more for an easier experience.
Session 2: We also discussed a calendar reminder for next month.
Session 3: For this trip, choose the most comfortable option.
Session 4: Another short conversation concerned a book recommendation.
Session 5: I generally prioritize comfort on every trip.
Session 6: Even for short journeys, I avoid inconvenient travel options.
Session 7: Comfort is a persistent travel preference for me.","Plan the trip, but I have not said whether the injury has healed.",APPLY,high-comfort travel,user,trait_preference,persistent,broadly across relevant situations,only when explicitly overridden or corrected,Do you still need extra comfort or accessibility support for this trip?,"I will prioritize comfort, accessibility, and a low-strain itinerary.",I will not assume the temporary comfort requirement still applies.
food_quick_meals-train-013-outside-stable,food_quick_meals-train-013,food_quick_meals-train-013-outside,train,food_quick_meals,food,stable,outside,inside,"Session 1: Fast recipes are my persistent cooking preference.
Session 2: We also discussed the weather for an unrelated day trip.
Session 3: Even when I am free, I usually choose simple meals.
Session 4: There was a separate exchange about organizing files on a laptop.
Session 5: Suggest a meal that takes very little time to prepare.
Session 6: I generally prefer quick meals because I dislike lengthy cooking.
Session 7: Across weekdays and weekends, preparation time is a major priority.","My schedule is open, so preparation time is not a concern.",APPLY,quick-to-prepare meals,user,trait_preference,persistent,broadly across relevant situations,only when explicitly overridden or corrected,"Are you still under time pressure, or do you have time for a longer recipe?","I will prioritize a fast, low-preparation meal.",I will consider a more involved recipe instead of assuming you are still time-constrained.
food_quick_meals-train-000-inside-stable,food_quick_meals-train-000,food_quick_meals-train-000-inside,train,food_quick_meals,food,stable,inside,inside,"Session 1: Across weekdays and weekends, preparation time is a major priority.
Session 2: Even when I am free, I usually choose simple meals.
Session 3: There was an unrelated request to rename several documents.
Session 4: Fast recipes are my persistent cooking preference.
Session 5: Suggest a meal that takes very little time to prepare.
Session 6: Another short conversation concerned a book recommendation.
Session 7: I generally prefer quick meals because I dislike lengthy cooking.",My schedule is packed tonight; suggest something quick.,APPLY,quick-to-prepare meals,user,trait_preference,persistent,broadly across relevant situations,only when explicitly overridden or corrected,"Are you still under time pressure, or do you have time for a longer recipe?","I will prioritize a fast, low-preparation meal.",I will consider a more involved recipe instead of assuming you are still time-constrained.
writing_formality-test-006-inside-stable,writing_formality-test-006,writing_formality-test-006-inside,test,writing_formality,writing,stable,inside,inside,"Session 1: Professional language is my default even with familiar colleagues.
Session 2: We briefly talked about a grocery list for the weekend.
Session 3: There was a separate exchange about organizing files on a laptop.
Session 4: Across audiences, I generally avoid casual expressions.
Session 5: Make this draft professional and formal.
Session 6: A formal tone is a stable writing preference for me.
Session 7: I consistently prefer formal wording in written communication.",Help me write to a potential employer.,APPLY,formal writing style,user,trait_preference,persistent,broadly across relevant situations,only when explicitly overridden or corrected,Who is the recipient: an official contact or someone you know casually?,"I will use a formal, professional tone suitable for the recipient.",I will use a natural informal tone rather than transferring the official style.
travel_comfort-train-000-inside-stable,travel_comfort-train-000,travel_comfort-train-000-inside,train,travel_comfort,travel,stable,inside,inside,"Session 1: I generally prioritize comfort on every trip.
Session 2: Even for short journeys, I avoid inconvenient travel options.
Session 3: Another short conversation concerned a book recommendation.
Session 4: We also discussed the weather for an unrelated day trip.
Session 5: Across trips, I am willing to pay more for an easier experience.
Session 6: Prioritize comfort over saving a small amount of money.
Session 7: Comfort is a persistent travel preference for me.","My back is still painful, so I need an easy journey.",APPLY,high-comfort travel,user,trait_preference,persistent,broadly across relevant situations,only when explicitly overridden or corrected,Do you still need extra comfort or accessibility support for this trip?,"I will prioritize comfort, accessibility, and a low-strain itinerary.",I will not assume the temporary comfort requirement still applies.
travel_comfort-train-021-outside-stable,travel_comfort-train-021,travel_comfort-train-021-outside,train,travel_comfort,travel,stable,outside,inside,"Session 1: Even for short journeys, I avoid inconvenient travel options.
Session 2: Another message asked for a summary of a news article.
Session 3: Comfort is a persistent travel preference for me.
Session 4: Across trips, I am willing to pay more for an easier experience.
Session 5: For this trip, choose the most comfortable option.
Session 6: There was a separate exchange about organizing files on a laptop.
Session 7: I generally prioritize comfort on every trip.",I have fully recovered and this is a routine budget trip.,APPLY,high-comfort travel,user,trait_preference,persistent,broadly across relevant situations,only when explicitly overridden or corrected,Do you still need extra comfort or accessibility support for this trip?,"I will prioritize comfort, accessibility, and a low-strain itinerary.",I will not assume the temporary comfort requirement still applies.
food_spiciness-train-013-outside-scoped,food_spiciness-train-013,food_spiciness-train-013-outside,train,food_spiciness,food,scoped,outside,outside,"Session 1: Normally I enjoy very spicy food.
Session 2: The mild-food request applies only during this treatment period.
Session 3: Please make the dish mild rather than spicy.
Session 4: My stomach is temporarily sensitive because of medication.
Session 5: There was an unrelated request to rename several documents.
Session 6: We briefly talked about a grocery list for the weekend.
Session 7: It is a temporary health constraint, not my usual taste.",My stomach has recovered; recommend a hot chili dish.,IGNORE,mild food,user,temporary_state,context-dependent,the user is still taking the medication or has an active stomach problem,the treatment has ended and the stomach problem has resolved,"Is your stomach still sensitive, or has the temporary restriction ended?",I will recommend a mild dish with little or no chili heat.,I will not assume the temporary mild-food restriction still applies.
travel_proximity-train-015-inside-scoped,travel_proximity-train-015,travel_proximity-train-015-inside,train,travel_proximity,travel,scoped,inside,inside,"Session 1: This is a one-day business visit with meetings from early morning.
Session 2: Another short conversation concerned a book recommendation.
Session 3: We briefly talked about a grocery list for the weekend.
Session 4: On normal vacations, I prefer quieter hotels outside crowded centers.
Session 5: Find a hotel as close to the venue as possible.
Session 6: The tight schedule makes proximity important only for this trip.
Session 7: The walking-distance request is not a general preference.",I have back-to-back meetings and only one night in the city.,APPLY,accommodation close to the destination,user,current_goal,context-dependent,the trip is a short business visit with a tightly packed schedule,the trip is a relaxed multi-day leisure vacation,"Is this a tightly scheduled short visit, or a relaxed leisure trip?",I will prioritize hotels close to the main destination.,I will consider quieter or more comfortable areas instead of assuming proximity is essential.
writing_formality-train-025-near-stable,writing_formality-train-025,writing_formality-train-025-near,train,writing_formality,writing,stable,near,inside,"Session 1: I consistently prefer formal wording in written communication.
Session 2: Make this draft professional and formal.
Session 3: We also discussed the weather for an unrelated day trip.
Session 4: A formal tone is a stable writing preference for me.
Session 5: Professional language is my default even with familiar colleagues.
Session 6: There was a separate exchange about organizing files on a laptop.
Session 7: Across audiences, I generally avoid casual expressions.","Rewrite this message, but I have not said who will receive it.",APPLY,formal writing style,user,trait_preference,persistent,broadly across relevant situations,only when explicitly overridden or corrected,Who is the recipient: an official contact or someone you know casually?,"I will use a formal, professional tone suitable for the recipient.",I will use a natural informal tone rather than transferring the official style.
travel_proximity-train-003-outside-stable,travel_proximity-train-003,travel_proximity-train-003-outside,train,travel_proximity,travel,stable,outside,inside,"Session 1: I generally prioritize location over hotel amenities.
Session 2: There was a separate exchange about organizing files on a laptop.
Session 3: Find a hotel as close to the venue as possible.
Session 4: Another short conversation concerned a book recommendation.
Session 5: Even on relaxed vacations, I dislike long travel from the hotel.
Session 6: Across trips, staying close to the main destination is my default.
Session 7: Proximity is a persistent accommodation preference for me.","For this leisurely vacation, a peaceful area matters more than proximity.",APPLY,accommodation close to the destination,user,trait_preference,persistent,broadly across relevant situations,only when explicitly overridden or corrected,"Is this a tightly scheduled short visit, or a relaxed leisure trip?",I will prioritize hotels close to the main destination.,I will consider quieter or more comfortable areas instead of assuming proximity is essential.
travel_budget-test-001-near-scoped,travel_budget-test-001,travel_budget-test-001-near,test,travel_budget,travel,scoped,near,near,"Session 1: I usually enjoy comfortable premium hotels.
Session 2: We also discussed a calendar reminder for next month.
Session 3: Another short conversation concerned a book recommendation.
Session 4: The low-price request is only for this capped trip.
Session 5: This trip is different because the university reimbursement cap is strict.
Session 6: For this trip, please find a cheap but clean hotel.
Session 7: Cheap accommodation is not a general travel preference for me.","I need a hotel, but the funding arrangement has not been decided.",CLARIFY,budget-conscious accommodation,user,temporary_constraint,context-dependent,the traveler is paying personally or a strict reimbursement cap applies,the trip is fully reimbursed without a cap,"Will you pay personally, or is this trip reimbursed without a cap?","I will prioritize inexpensive, clean accommodation.",I will consider comfort and quality rather than assuming price is the main criterion.
food_quick_meals-test-010-near-stable,food_quick_meals-test-010,food_quick_meals-test-010-near,test,food_quick_meals,food,stable,near,inside,"Session 1: I generally prefer quick meals because I dislike lengthy cooking.
Session 2: Fast recipes are my persistent cooking preference.
Session 3: For this request, prioritize speed and convenience.
Session 4: We also discussed the weather for an unrelated day trip.
Session 5: Another short conversation concerned a book recommendation.
Session 6: Across weekdays and weekends, preparation time is a major priority.
Session 7: Even when I am free, I usually choose simple meals.","Plan food for today, but my time constraints are unclear.",APPLY,quick-to-prepare meals,user,trait_preference,persistent,broadly across relevant situations,only when explicitly overridden or corrected,"Are you still under time pressure, or do you have time for a longer recipe?","I will prioritize a fast, low-preparation meal.",I will consider a more involved recipe instead of assuming you are still time-constrained.
education_detail-train-047-near-scoped,education_detail-train-047,education_detail-train-047-near,train,education_detail,education,scoped,near,near,"Session 1: It is not a universal response-style preference.
Session 2: For routine checks and timed quizzes, I usually want only the answer.
Session 3: We briefly talked about a grocery list for the weekend.
Session 4: This topic is new to me, so I need extra detail for this lesson.
Session 5: Please explain this step by step.
Session 6: Another short conversation concerned a book recommendation.
Session 7: The detailed request is limited to unfamiliar learning material.","Explain it appropriately, although my goal is not specified.",CLARIFY,detailed step-by-step explanations,user,current_goal,context-dependent,the user is learning unfamiliar material or explicitly studying for understanding,the user is checking a known result or taking a timed quiz,"Are you learning this from scratch, or do you only want the final answer checked?",I will explain the method carefully and include the intermediate steps.,I will provide a concise verification rather than a full tutorial.
food_quick_meals-train-029-near-stable,food_quick_meals-train-029,food_quick_meals-train-029-near,train,food_quick_meals,food,stable,near,inside,"Session 1: Even when I am free, I usually choose simple meals.
Session 2: I generally prefer quick meals because I dislike lengthy cooking.
Session 3: For this request, prioritize speed and convenience.
Session 4: Across weekdays and weekends, preparation time is a major priority.
Session 5: We also discussed a calendar reminder for next month.
Session 6: A different session was about fixing a small Python error.
Session 7: Fast recipes are my persistent cooking preference.",I need a recipe; my available cooking time is unknown.,APPLY,quick-to-prepare meals,user,trait_preference,persistent,broadly across relevant situations,only when explicitly overridden or corrected,"Are you still under time pressure, or do you have time for a longer recipe?","I will prioritize a fast, low-preparation meal.",I will consider a more involved recipe instead of assuming you are still time-constrained.
writing_directness-train-040-outside-scoped,writing_directness-train-040,writing_directness-train-040-outside,train,writing_directness,writing,scoped,outside,outside,"Session 1: This is an internal logistics message where speed matters.
Session 2: Remove hedging and state the request clearly.
Session 3: A different session was about fixing a small Python error.
Session 4: The direct style is limited to operational requests.
Session 5: There was a separate exchange about organizing files on a laptop.
Session 6: For emotional or conflict-sensitive conversations, I prefer gentler wording.
Session 7: It is not my general approach for every audience.",Help me comfort a friend who is grieving.,IGNORE,direct communication,user,contextual_preference,context-dependent,"the message concerns logistics, deadlines, or clear task assignment","the message addresses grief, conflict, rejection, or another sensitive situation","Is this a routine logistical request, or a sensitive interpersonal message?",I will state the request directly and remove unnecessary hedging.,I will use gentler wording because the earlier direct style does not fit this context.
food_vegetarian-train-044-near-stable,food_vegetarian-train-044,food_vegetarian-train-044-near,train,food_vegetarian,food,stable,near,inside,"Session 1: Across restaurants and home cooking, I avoid meat and fish.
Session 2: Please suggest a vegetarian meal.
Session 3: Vegetarian eating is a persistent personal preference.
Session 4: We also discussed a calendar reminder for next month.
Session 5: We also discussed the weather for an unrelated day trip.
Session 6: Even at celebrations, I choose vegetarian dishes.
Session 7: I am consistently vegetarian in my own meals.",Plan a meal; the guests are still unknown.,APPLY,vegetarian meals,user,trait_preference,persistent,broadly across relevant situations,only when explicitly overridden or corrected,"Is this meal for you, or for the vegetarian guest you mentioned?",I will recommend a fully vegetarian meal.,I will not treat another person's diet as your own preference.
food_spiciness-test-014-outside-scoped,food_spiciness-test-014,food_spiciness-test-014-outside,test,food_spiciness,food,scoped,outside,outside,"Session 1: Normally I enjoy very spicy food.
Session 2: For this meal, avoid strong chili heat.
Session 3: We briefly talked about a grocery list for the weekend.
Session 4: It is a temporary health constraint, not my usual taste.
Session 5: There was an unrelated request to rename several documents.
Session 6: My stomach is temporarily sensitive because of medication.
Session 7: The mild-food request applies only during this treatment period.",I have recovered and want a dish with plenty of heat.,IGNORE,mild food,user,temporary_state,context-dependent,the user is still taking the medication or has an active stomach problem,the treatment has ended and the stomach problem has resolved,"Is your stomach still sensitive, or has the temporary restriction ended?",I will recommend a mild dish with little or no chili heat.,I will not assume the temporary mild-food restriction still applies.
food_quick_meals-train-005-near-scoped,food_quick_meals-train-005,food_quick_meals-train-005-near,train,food_quick_meals,food,scoped,near,near,"Session 1: The quick-meal request applies only during the deadline period.
Session 2: For this request, prioritize speed and convenience.
Session 3: There was an unrelated request to rename several documents.
Session 4: This week I have an unusually heavy deadline.
Session 5: We briefly talked about a grocery list for the weekend.
Session 6: It is a temporary time constraint, not my general cooking preference.
Session 7: Normally I enjoy slow cooking when my schedule is open.",I need a recipe; my available cooking time is unknown.,CLARIFY,quick-to-prepare meals,user,current_goal,context-dependent,the user is currently facing a deadline or has very limited cooking time,the deadline has passed and the user has time for relaxed cooking,"Are you still under time pressure, or do you have time for a longer recipe?","I will prioritize a fast, low-preparation meal.",I will consider a more involved recipe instead of assuming you are still time-constrained.
food_quick_meals-test-008-inside-stable,food_quick_meals-test-008,food_quick_meals-test-008-inside,test,food_quick_meals,food,stable,inside,inside,"Session 1: Fast recipes are my persistent cooking preference.
Session 2: Another short conversation concerned a book recommendation.
Session 3: Another message asked for a summary of a news article.
Session 4: I generally prefer quick meals because I dislike lengthy cooking.
Session 5: For this request, prioritize speed and convenience.
Session 6: Even when I am free, I usually choose simple meals.
Session 7: Across weekdays and weekends, preparation time is a major priority.",There is almost no cooking time before tonight's deadline.,APPLY,quick-to-prepare meals,user,trait_preference,persistent,broadly across relevant situations,only when explicitly overridden or corrected,"Are you still under time pressure, or do you have time for a longer recipe?","I will prioritize a fast, low-preparation meal.",I will consider a more involved recipe instead of assuming you are still time-constrained.
education_detail-train-025-near-stable,education_detail-train-025,education_detail-train-025-near,train,education_detail,education,stable,near,inside,"Session 1: Across subjects, examples and intermediate steps help me most.
Session 2: A different session was about fixing a small Python error.
Session 3: Please explain this step by step.
Session 4: Detailed teaching is a stable learning preference for me.
Session 5: Even for familiar material, I prefer seeing the reasoning process.
Session 6: We also discussed a calendar reminder for next month.
Session 7: I consistently learn best from detailed step-by-step explanations.","Answer this question, but I have not said whether I am learning or checking.",APPLY,detailed step-by-step explanations,user,trait_preference,persistent,broadly across relevant situations,only when explicitly overridden or corrected,"Are you learning this from scratch, or do you only want the final answer checked?",I will explain the method carefully and include the intermediate steps.,I will provide a concise verification rather than a full tutorial.
